gvkey,datadate,fyear,cusip,at,xrd
2005,20121231,2012,62540109,13728.372,
2005,20131231,2013,62540109,14084.28,
2005,20131231,2013,62540109,14084.28,
2005,20141231,2014,62540109,14787.208,
2005,20141231,2014,62540109,14787.208,
2006,20101231,2010,05978A104,222.037,5.093
2011,20101231,2010,60077005,738.834,
2011,20111231,2011,60077005,804.69,
2019,20101231,2010,64058100,247259,
2019,20101231,2010,64058100,247259,
2019,20111231,2011,64058100,325266,
2019,20111231,2011,64058100,325266,
2019,20121231,2012,64058100,358990,
2019,20121231,2012,64058100,358990,
2019,20131231,2013,64058100,374310,
2019,20131231,2013,64058100,374310,
2019,20141231,2014,64058100,385303,
2019,20141231,2014,64058100,385303,
2025,20101231,2010,5.56E+109,3156.247,
2025,20101231,2010,5.56E+109,3156.247,0
2025,20111231,2011,5.56E+109,3352.621,
2025,20111231,2011,5.56E+109,3352.621,0
2025,20121231,2012,5.56E+109,3498.982,
2025,20121231,2012,5.56E+109,3498.982,0
2025,20131231,2013,5.56E+109,3608.846,
2025,20131231,2013,5.56E+109,3608.846,0
2044,20101231,2010,67383109,3171.5,185.4
2044,20111231,2011,67383109,3931.1,185.4
2044,20121231,2012,67383109,4151.3,203.2
2044,20131231,2013,67383109,5041.1,295.7
2044,20141231,2014,67383109,5092.6,302
2049,20101231,2010,67806109,1403.257,6
2049,20111231,2011,67806109,1440.365,6
2049,20121231,2012,67806109,1868.596,9
2049,20131231,2013,67806109,2123.673,15
2049,20141231,2014,67806109,2073.885,15.782
2052,20100930,2010,68221100,89.888,
2052,20110930,2011,68221100,88.772,
2052,20120930,2012,68221100,69.89,
2052,20130930,2013,68221100,62.714,
2052,20140930,2014,68221100,54.77,
2055,20101231,2010,67901108,33322,
2055,20111231,2011,67901108,48884,
2055,20121231,2012,67901108,47282,
2055,20131231,2013,67901108,37448,
2055,20141231,2014,67901108,33879,
2061,20100630,2010,68798107,83.369,2.3
2061,20110630,2011,68798107,115.979,1.9
2061,20120630,2012,68798107,128.266,1.7
2061,20130630,2013,68798107,130.253,1.2
2073,20100331,2009,27099Q933,19.398,
2073,20110331,2010,27099Q933,20.842,
2073,20120331,2011,27099Q933,26.206,
2073,20130331,2012,27099Q933,34.68,
2073,20140331,2013,27099Q933,45.621,
2080,20101130,2010,70203104,197.317,
2080,20111130,2011,70203104,223.174,
2080,20121130,2012,70203104,227.18,
2080,20131130,2013,70203104,225.849,
2080,20141130,2014,70203104,240.746,
2085,20101231,2010,71799B937,,
2085,20111231,2011,71799B937,5086.4,235.4
2085,20121231,2012,71799B937,5956.8,227.4
2086,20101231,2010,71813109,17489,915
2086,20111231,2011,71813109,19073,946
2086,20121231,2012,71813109,20390,1156
2086,20131231,2013,71813109,25869,1246
2086,20141231,2014,71813109,25917,1421
2100,20101231,2010,07384R408,4.757,
2100,20111231,2011,07384R408,7.621,
2101,20100630,2010,03820C105,891.52,0
2101,20110630,2011,03820C105,914.931,0
2101,20120630,2012,03820C105,962.183,0
2101,20130630,2013,03820C105,1058.706,0
2101,20140630,2014,03820C105,1334.169,0
2109,20111231,,169420205,,
2109,20121231,2012,169420205,14.718,
2109,20131231,2013,169420205,17.103,
2109,20141231,2014,169420205,9.646,
2111,20100930,2010,75887109,9650.694,430.997
2111,20110930,2011,75887109,10430.428,476.496
2111,20120930,2012,75887109,11360.909,471.755
2111,20130930,2013,75887109,12149,494
2111,20140930,2014,75887109,12447,550
2124,20101231,2010,77347300,277.172,11.4
2124,20111231,2011,77347300,276.911,12
2124,20121231,2012,77347300,275.218,12.4
2124,20131231,2013,77347300,308.05,14.1
2124,20141231,2014,77347300,636.025,21.5
2128,20101231,2010,07799Z938,579.022,
2136,20101231,2010,92343V104,220005,
2136,20111231,2011,92343V104,230461,
2136,20121231,2012,92343V104,225222,
2136,20131231,2013,92343V104,274098,
2136,20141231,2014,92343V104,232708,
2137,20101231,2010,05534B760,39276,
2137,20111231,2011,05534B760,39426,229
2137,20121231,2012,05534B760,40968,227
2137,20131231,2013,05534B760,45384,201
2137,20141231,2014,05534B760,46297,167
2138,20101231,2010,78111200,22.637,
2150,20101231,2010,80555105,1590.39,
2150,20111231,2011,80555105,1611.605,
2150,20121231,2012,80555105,1499.592,
2154,20101231,2010,81437105,4285.831,34.338
2154,20111231,2011,81437105,4320.444,38.751
2154,20121231,2012,81437105,4185.7,41.6
2154,20131231,2013,81437105,4110.2,46
2154,20141231,2014,81437105,3615.1,44.1
2163,20100331,2009,82047101,234.09,0
2163,20110331,2010,82047101,220.882,0
2163,20120331,2011,82047101,229.423,0
2176,20101231,2010,84670702,372229,
2176,20101231,2010,84670702,372229,
2176,20111231,2011,84670702,392647,
2176,20111231,2011,84670702,392647,
2176,20121231,2012,84670702,427452,
2176,20121231,2012,84670702,427452,
2176,20131231,2013,84670702,484931,
2176,20131231,2013,84670702,484931,
2176,20141231,2014,84670702,526186,
2176,20141231,2014,84670702,526186,
2184,20100228,2009,86516101,18302,
2184,20110228,2010,86516101,17849,
2184,20120229,2011,86516101,16005,
2184,20130131,2012,86516101,16787,0
2184,20140131,2013,86516101,14013,0
2184,20150131,2014,86516101,15256,0
2220,20101231,2010,90572207,3062.764,172.266
2220,20111231,2011,90572207,3096.803,186.439
2220,20121231,2012,90572207,3436.753,214.04
2220,20131231,2013,90572207,3388.79,210.952
2220,20141231,2014,90572207,3341.278,220.333
2222,20101231,2010,80517Q100,77.618,32.358
2222,20111231,2011,80517Q100,197.116,24.79
2222,20121231,2012,80517Q100,119.206,26.238
2230,20100531,2009,09099P941,11969,106.6
2230,20110531,2010,09099P941,11357,119.4
2230,20120531,2011,09099P941,10420.4,126.8
2230,20130531,2012,09099P941,9794.7,150.3
2230,20140531,2013,09099P941,9766.6,169.6
2236,20100630,2010,09067F107,7.294,1.453
2237,20101231,2010,84899R934,7.017,4.846
2237,20111231,2011,84899R934,5.655,1.646
2237,20121231,2012,84899R934,4.756,0.727
2240,20100731,2010,655366508,1.631,0.118
2240,20110731,2011,655366508,0.723,0.038
2240,20120731,2012,655366508,0.616,0.038
2240,20130731,2013,655366508,0.81,0.003
2240,20140731,2014,655366508,0.526,0.001
2259,20101231,2010,92113109,3711.509,
2259,20111231,2011,92113109,4127.083,
2259,20121231,2012,92113109,3729.471,
2259,20131231,2013,92113109,3875.178,
2259,20141231,2014,92113109,4245.902,
2269,20100430,2009,93671105,5234.318,
2269,20110430,2010,93671105,5207.961,
2269,20120430,2011,93671105,4649.567,
2269,20130430,2012,93671105,4537.779,
2269,20140430,2013,93671105,4693.529,
2270,20101231,2010,G3157S106,7051.5,
2270,20111231,2011,G3157S106,17871.2,
2270,20121231,2012,G3157S106,18565.3,
2270,20131231,2013,G3157S106,19472.9,
2270,20141231,2014,G3157S106,16059.9,
2271,20101231,2010,95180105,580.887,11
2271,20111231,2011,95180105,884.572,19.6
2271,20121231,2012,95180105,905.291,17
2271,20131231,2013,95180105,816.351,15.2
2271,20141231,2014,95180105,793.67,16.1
2277,20101031,2010,96005301,70.257,
2277,20111031,2011,96005301,65.106,
2277,20121031,2012,96005301,50.571,
2277,20131031,2013,96005301,46.042,
2277,20141031,2014,96005301,42.847,
2282,20100430,2009,96761101,1109.157,
2282,20110430,2010,96761101,1094.321,
2282,20120430,2011,96761101,1065.777,
2282,20130430,2012,96761101,1013.837,
2282,20140430,2013,96761101,1068.316,
2285,20101231,2010,97023105,68565,4121
2285,20111231,2011,97023105,79986,3918
2285,20121231,2012,97023105,88896,3298
2285,20131231,2013,97023105,92663,3071
2285,20141231,2014,97023105,99198,3047
2290,20101231,2010,67622P101,4078.929,0
2290,20111231,2011,67622P101,4069.275,0
2290,20121231,2012,67622P101,3784.315,0
2295,20100630,2010,97698104,74.821,0.373
2295,20110630,2011,97698104,87.439,0.733
2295,20120630,2012,97698104,82.714,2.066
2295,20130630,2013,97698104,83.086,2.893
2295,20140630,2014,97698104,83.663,3.999
2312,20101231,2010,770323103,1273.984,
2312,20111231,2011,770323103,1311.836,
2312,20121231,2012,770323103,1381.271,
2312,20131231,2013,770323103,1490.271,
2312,20141231,2014,770323103,1647.267,
2316,20101231,2010,60899Z001,3137,58
2316,20111231,2011,60899Z001,3108,70
2316,20121231,2012,60899Z001,3337,69
2316,20131231,2013,60899Z001,2866,73
2316,20141231,2014,60899Z001,2672,72
2328,20101231,2010,6.70E+111,7933.925,
2328,20111231,2011,6.70E+111,8065.354,
2337,20101231,2010,76117W109,7156,
2337,20111231,2011,76117W109,6298,
2337,20121231,2012,76117W109,6324,
2337,20131231,2013,76117W109,5385,
2337,20141231,2014,76117W109,4921,
2338,20101231,2010,761655604,9338.326,24.627
2338,20111231,2011,761655604,9514.859,26.413
2338,20121231,2012,761655604,10347.511,13.01
2338,20131231,2013,761655604,8517.379,9.944
2338,20141231,2014,761655604,7145.629,7.789
2340,20101231,2010,293847109,53.084,
2342,20100630,2010,102565108,41.41,
2342,20110630,2011,102565108,40.918,
2342,20120630,2012,102565108,39.368,
2342,20130630,2013,102565108,36.725,
2342,20140630,2014,102565108,34.364,
2352,20100731,2010,104674106,1746.531,42.621
2352,20110731,2011,104674106,1861.505,43.001
2352,20120731,2012,104674106,1607.719,38.44
2352,20130731,2013,104674106,1438.683,33.552
2352,20140731,2014,104674106,1253.665,35.048
2369,20101231,2010,112585104,78201,
2369,20101231,2010,112585104,78131,
2369,20111231,2011,112585104,92559,
2369,20111231,2011,112585104,91030,
2369,20121231,2012,112585104,108188,
2369,20121231,2012,112585104,108644,
2369,20131231,2013,112585104,119927,
2369,20131231,2013,112585104,112745,
2369,20141231,2014,112585104,150210,
2369,20141231,2014,112585104,129480,
2390,20101031,2010,108763103,60.523,
2390,20111031,2011,108763103,56.966,
2390,20121031,2012,108763103,61.55,
2390,20131031,2013,108763103,64.764,
2390,20141031,2014,108763103,58.176,
2393,20100630,2010,109043109,1690.057,22.3
2393,20110630,2011,109043109,1666.218,19.5
2393,20120630,2012,109043109,1608.231,19.8
2393,20130630,2013,109043109,1447.551,18.5
2393,20140630,2014,109043109,1449.706,19.7
2402,20100630,2010,553570102,0.742,0.76
2403,20101231,2010,110122108,31076,3566
2403,20111231,2011,110122108,32970,3839
2403,20121231,2012,110122108,35897,3904
2403,20131231,2013,110122108,38592,3731
2403,20141231,2014,110122108,33749,4534
2406,20101231,2010,14889B102,1696.2,
2406,20111231,2011,14889B102,737.6,
2406,20121231,2012,14889B102,978.8,
2406,20131231,2013,14889B102,700.1,
2406,20141231,2014,14889B102,668.7,
2408,20101231,2010,87971M103,19599,
2408,20111231,2011,87971M103,19931,
2408,20121231,2012,87971M103,20445,
2408,20131231,2013,87971M103,21566,
2408,20141231,2014,87971M103,23217,
2410,20101231,2010,55622104,272262,780
2410,20111231,2011,55622104,293068,636
2410,20121231,2012,55622104,300193,674
2410,20131231,2013,55622104,305690,707
2410,20141231,2014,55622104,284305,663
2411,20100331,2009,5.58E+104,43553.448,1787.392
2411,20110331,2010,5.58E+104,37776.992,1336.798
2411,20120331,2011,5.58E+104,38280.878,1312.369
2411,20130331,2012,5.58E+104,37718.142,1259.5
2411,20140331,2013,5.58E+104,41517.415,1232.283
2433,20101031,2010,55966402,39.235,
2433,20111231,2011,55966402,78.625,
2435,20100430,2009,115637209,3383,
2435,20110430,2010,115637209,3712,
2435,20120430,2011,115637209,3477,
2435,20130430,2012,115637209,3626,
2435,20140430,2013,115637209,4103,
2436,20100131,2009,129500104,1040.15,
2436,20110131,2010,129500104,1148.043,
2436,20120131,2011,129500104,1227.476,
2436,20130131,2012,129500104,1171.259,
2436,20140131,2013,129500104,1149.403,
2436,20150131,2014,129500104,1216.812,
2444,20101231,2010,117043109,2678,92
2444,20111231,2011,117043109,2494,97.9
2444,20121231,2012,117043109,2424.2,105.3
2444,20131231,2013,117043109,2915.8,119.5
2444,20141231,2014,117043109,3134.4,119.6
2448,20101231,2010,576690101,735.41,7.113
2448,20111231,2011,576690101,772.103,11.081
2448,20121231,2012,576690101,814.917,12.505
2448,20131231,2013,576690101,777.945,13.432
2448,20141231,2014,576690101,762.069,12.85
2484,20100131,2009,121579932,2393.994,0
2484,20110131,2010,121579932,2458.008,0
2484,20120131,2011,121579932,2501.143,0
2484,20130131,2012,121579932,2478.082,0
2484,20140131,2013,121579932,2613.936,0
2485,20120531,2011,16952R104,,
2485,20130531,2012,16952R104,17.602,
2485,20140531,2013,16952R104,20.751,
2490,20101231,2010,08499Z004,68647,
2490,20111231,2011,08499Z004,70380,
2490,20121231,2012,08499Z004,72016,
2490,20131231,2013,08499Z004,75030,
2490,20141231,2014,08499Z004,78203,
2497,20101231,2010,576323109,1655.828,
2497,20111231,2011,576323109,2081.145,
2497,20121231,2012,576323109,2407.934,
2497,20131231,2013,576323109,2919.638,
2497,20141231,2014,576323109,3563.98,
2504,20101231,2010,909214306,3020.9,78.9
2504,20111231,2011,909214306,2612.2,76.1
2504,20121231,2012,909214306,2420.4,81.5
2504,20131231,2013,909214306,2510,69.5
2504,20141231,2014,909214306,2348.7,68.8
2519,20100430,2009,123720104,29.566,1.72
2519,20110430,2010,123720104,32.158,1.652
2519,20120430,2011,123720104,40.562,1.652
2519,20130430,2012,123720104,43.86,1.755
2519,20140430,2013,123720104,41.678,1.765
2526,20100331,2009,124765108,2621.9,
2526,20110331,2010,124765108,2857.9,
2526,20120331,2011,124765108,3183.7,62.8
2526,20130331,2012,124765108,3878.7,60.6
2526,20140331,2013,124765108,4236.7,68.4
2536,20100331,2009,53815P108,1363.42,6.8
2536,20110331,2010,53815P108,1306.625,11.6
2536,20120331,2011,53815P108,1226.851,5.5
2536,20130331,2012,53815P108,1187.706,11.7
2536,20140331,2013,53815P108,1323.301,23.6
2538,20101231,2010,125071100,398.511,
2538,20111231,2011,125071100,390.696,
2538,20121231,2012,125071100,400.705,
2538,20131231,2013,125071100,405.807,
2538,20141231,2014,125071100,372.22,
2547,20101231,2010,125509109,45682,
2547,20101231,2010,125509109,45682,0
2547,20111231,2011,125509109,51047,
2547,20111231,2011,125509109,51047,0
2547,20121231,2012,125509109,53734,
2547,20121231,2012,125509109,53734,0
2547,20131231,2013,125509109,54336,
2547,20131231,2013,125509109,54336,0
2547,20141231,2014,125509109,55896,
2547,20141231,2014,125509109,55896,0
2555,20100131,2009,125902106,166.591,
2555,20110131,2010,125902106,143.8,
2555,20120131,2011,125902106,94.53,
2556,20100331,2009,125906107,281.762,10.009
2556,20110331,2010,125906107,286.923,9.912
2556,20120331,2011,125906107,286.564,8.222
2556,20130331,2012,125906107,289.18,6.785
2556,20140331,2013,125906107,293.535,5.716
2558,20101231,2010,126117100,55331,
2558,20101231,2010,126117100,55331,
2558,20111231,2011,126117100,55179,
2558,20111231,2011,126117100,55179,
2558,20121231,2012,126117100,58522,
2558,20121231,2012,126117100,58522,
2558,20131231,2013,126117100,57194,
2558,20131231,2013,126117100,57194,
2558,20141231,2014,126117100,55566,
2558,20141231,2014,126117100,55566,
2573,20100930,2010,126389105,41.379,1.953
2573,20110930,2011,126389105,43.108,1.785
2573,20120930,2012,126389105,51.066,1.72
2573,20130930,2013,126389105,47.225,1.857
2573,20140930,2014,126389105,46.307,3.484
2574,20101231,2010,126408103,28141,
2574,20111231,2011,126408103,29473,
2574,20121231,2012,126408103,30571,
2574,20131231,2013,126408103,31782,
2574,20141231,2014,126408103,33053,
2577,20101231,2010,126501105,482.584,18.313
2577,20111231,2011,126501105,480.815,19.99
2577,20121231,2012,126501105,561.176,20.918
2577,20131231,2013,126501105,480.265,23.222
2577,20141231,2014,126501105,456.926,22.563
2578,20101231,2010,87969B937,74.804,0.8
2578,20111231,2011,87969B937,89.837,1
2578,20121231,2012,87969B937,79.156,1.2
2578,20131231,2013,87969B937,88.609,1.7
2578,20141231,2014,87969B937,73.82,2.2
2581,20101231,2010,126601103,24.366,0.712
2581,20111231,2011,126601103,38.549,0.955
2581,20121231,2012,126601103,42.525,0.389
2581,20131231,2013,126601103,39.142,1.013
2581,20141231,2014,126601103,45.556,0.879
2593,20100930,2010,127055101,2886,70
2593,20110930,2011,127055101,3141,66
2593,20120930,2012,127055101,4399,73
2593,20130930,2013,127055101,4233,74
2593,20140930,2014,127055101,4084,60
2595,20101231,2010,127150308,85.99,0
2595,20111231,2011,127150308,84.645,0
2595,20121231,2012,127150308,74.625,0
2595,20131231,2013,127150308,51.971,0
2596,20100630,2010,127190304,2244.766,
2596,20110630,2011,127190304,2320.131,
2596,20120630,2012,127190304,2392.876,
2596,20130630,2013,127190304,2501.265,
2596,20140630,2014,127190304,3359.138,
2606,20100331,2009,127703106,87.619,
2606,20110331,2010,127703106,90.313,
2615,20100228,2009,128126109,56.953,10.943
2615,20110228,2010,128126109,55.485,11.125
2615,20120229,2011,128126109,51.481,11.328
2615,20130228,2012,128126109,150.771,14.291
2615,20140228,2013,128126109,179.265,21.052
2620,20101231,2010,62299A008,79097,
2620,20101231,2010,62299A008,79097,
2620,20111231,2011,62299A008,89676,
2620,20111231,2011,62299A008,89676,
2620,20121231,2012,62299A008,96992,
2620,20121231,2012,62299A008,96992,
2620,20131231,2013,62299A008,105894,
2620,20131231,2013,62299A008,105894,
2620,20141231,2014,62299A008,113678,
2620,20141231,2014,62299A008,113678,
2626,20131231,2013,50048Y104,0.641,0.019
2626,20141231,2014,50048Y104,0.856,0.004
2628,20101231,2010,130788102,1692.066,
2628,20111231,2011,130788102,1854.587,
2628,20121231,2012,130788102,1995.924,
2628,20131231,2013,130788102,1959.855,
2628,20141231,2014,130788102,2187.351,
2663,20100731,2010,134429109,6276,123
2663,20110731,2011,134429109,6862,129
2663,20120731,2012,134429109,6530,125
2663,20130731,2013,134429109,8323,128
2663,20140731,2014,134429109,8113,121
2675,20101231,2010,564905107,2996.795,
2675,20111231,2011,564905107,2940.459,
2675,20121231,2012,564905107,3243.696,
2675,20131231,2013,564905107,3599.092,
2675,20141231,2014,564905107,2876.49,
2696,20101231,2010,136375102,25206,
2696,20111231,2011,136375102,26026,
2696,20121231,2012,136375102,26659,
2696,20131231,2013,136375102,30163,
2696,20141231,2014,136375102,31792,
2697,20101231,2010,65334H102,21907,
2697,20111231,2011,65334H102,20068,
2697,20121231,2012,65334H102,20537,
2698,20101231,2010,13645T100,13675.9,
2698,20111231,2011,13645T100,14110,
2698,20121231,2012,13645T100,14727,
2698,20131231,2013,13645T100,17060,
2698,20141231,2014,13645T100,16640,
2703,20101231,2010,136681202,8764.1,
2703,20111231,2011,136681202,12338.8,
2703,20121231,2012,136681202,13181.4,
2703,20131231,2013,136681202,13630,4.1
2703,20141231,2014,136681202,14553.2,2.5
2710,20100228,2009,21036P108,8094.3,
2710,20110228,2010,21036P108,7167.6,
2710,20120229,2011,21036P108,7109.9,
2710,20130228,2012,21036P108,7638.1,
2710,20140228,2013,21036P108,14302.1,
2721,20101231,2010,138006309,48779.478,3866.989
2721,20111231,2011,138006309,51061.665,3998.441
2721,20121231,2012,138006309,45654.467,3421.792
2721,20131231,2013,138006309,40310.784,2910.442
2721,20141231,2014,138006309,37218.339,2578.048
2735,20101231,2010,140430109,26.16,0
2735,20111231,2011,140430109,24.972,0
2735,20121231,2012,140430109,24.559,0
2735,20131231,2013,140430109,24.81,0
2735,20141231,2014,140430109,23.369,0
2751,20100630,2010,14149Y108,19990.2,
2751,20110630,2011,14149Y108,22845.9,
2751,20120630,2012,14149Y108,24260,
2751,20130630,2013,14149Y108,25819,
2751,20140630,2014,14149Y108,26033,
2771,20101231,2010,142339100,2529.5,23.2
2771,20111231,2011,142339100,3137.9,28.7
2771,20121231,2012,142339100,3457.3,33
2771,20131231,2013,142339100,3493,29.3
2771,20141231,2014,142339100,3758.7,33.8
