gvkey,datadate,fyear,tic,cusip,exchg,state
29511,20111231,2011,CYT,232820100,11,NJ
29511,20121231,2012,CYT,232820100,11,NJ
29511,20131231,2013,CYT,232820100,11,NJ
29511,20141231,2014,CYT,232820100,11,NJ
29513,20101231,2010,KSBI,48266R207,19,NC
29513,20101231,2010,KSBI,48266R207,19,NC
29513,20111231,2011,KSBI,48266R207,19,NC
29513,20111231,2011,KSBI,48266R207,19,NC
29513,20121231,2012,KSBI,48266R207,19,NC
29513,20121231,2012,KSBI,48266R207,19,NC
29513,20131231,2013,KSBI,48266R207,19,NC
29513,20131231,2013,KSBI,48266R207,19,NC
29513,20141231,2014,KSBI,48266R207,19,NC
29513,20141231,2014,KSBI,48266R207,19,NC
29517,20101231,2010,MED,58470H101,11,MD
29517,20111231,2011,MED,58470H101,11,MD
29517,20121231,2012,MED,58470H101,11,MD
29517,20131231,2013,MED,58470H101,11,MD
29517,20141231,2014,MED,58470H101,11,MD
29524,20141231,2014,FRAC,48669A108,11,TX
29525,20111231,2011,3FCBS,319426102,13,WV
29525,20111231,2011,3FCBS,319426102,13,WV
29525,20121231,2012,3FCBS,319426102,13,WV
29525,20121231,2012,3FCBS,319426102,13,WV
29525,20131231,2013,3FCBS,319426102,13,WV
29525,20131231,2013,3FCBS,319426102,13,WV
29525,20141231,2014,3FCBS,319426102,13,WV
29525,20141231,2014,3FCBS,319426102,13,WV
29537,20141231,2014,TRVG,89686D105,14,
29552,20101231,2010,BOWFF,96631106,19,AB
29552,20101231,2010,BOWFF,96631106,19,AB
29552,20111231,2011,BOWFF,96631106,19,AB
29552,20111231,2011,BOWFF,96631106,19,AB
29552,20121231,2012,BOWFF,96631106,19,AB
29552,20121231,2012,BOWFF,96631106,19,AB
29552,20131231,2013,BOWFF,96631106,19,AB
29552,20131231,2013,BOWFF,96631106,19,AB
29552,20141231,2014,BOWFF,96631106,19,AB
29552,20141231,2014,BOWFF,96631106,19,AB
29555,20100930,2010,UGI1,902691005,0,PA
29555,20110930,2011,UGI1,902691005,0,PA
29555,20120930,2012,UGI1,902691005,0,PA
29555,20130930,2013,UGI1,902691005,0,PA
29555,20140930,2014,UGI1,902691005,0,PA
29565,20141231,2014,JAG,47009K107,11,CO
29576,20141231,2014,NODK,65342T106,14,ND
29577,20101231,2010,KIWB,49835F104,19,NY
29577,20111231,2011,KIWB,49835F104,19,NY
29577,20121231,2012,KIWB,49835F104,19,NY
29577,20131231,2013,KIWB,49835F104,19,NY
29577,20141231,2014,KIWB,49835F104,19,NY
29598,20141231,2014,ICCH,44931Q104,14,IL
29602,20131031,,CMMDF,13767U109,19,SK
29602,20141031,2014,CMMDF,13767U109,19,SK
29607,20101231,2010,GRT,379302102,11,OH
29607,20101231,2010,GRT,379302102,11,OH
29607,20111231,2011,GRT,379302102,11,OH
29607,20111231,2011,GRT,379302102,11,OH
29607,20121231,2012,GRT,379302102,11,OH
29607,20121231,2012,GRT,379302102,11,OH
29607,20131231,2013,GRT,379302102,11,OH
29607,20131231,2013,GRT,379302102,11,OH
29608,20101231,2010,GLUX,39054K108,19,WY
29608,20111231,2011,GLUX,39054K108,19,WY
29608,20121231,2012,GLUX,39054K108,19,WY
29608,20131231,2013,GLUX,39054K108,19,WY
29608,20141231,2014,GLUX,39054K108,19,WY
29609,20100630,2010,HAIN,405217100,14,NY
29609,20110630,2011,HAIN,405217100,14,NY
29609,20120630,2012,HAIN,405217100,14,NY
29609,20130630,2013,HAIN,405217100,14,NY
29609,20140630,2014,HAIN,405217100,14,NY
29612,20100630,2010,CGIP,150838100,19,IN
29612,20110630,2011,CGIP,150838100,19,IN
29612,20120630,2012,CGIP,150838100,19,IN
29612,20130630,2013,CGIP,150838100,19,IN
29612,20140630,2014,CGIP,150838100,19,IN
29613,20101231,2010,CACB,147154207,14,OR
29613,20101231,2010,CACB,147154207,14,OR
29613,20111231,2011,CACB,147154207,14,OR
29613,20111231,2011,CACB,147154207,14,OR
29613,20121231,2012,CACB,147154207,14,OR
29613,20121231,2012,CACB,147154207,14,OR
29613,20131231,2013,CACB,147154207,14,OR
29613,20131231,2013,CACB,147154207,14,OR
29613,20141231,2014,CACB,147154207,14,OR
29613,20141231,2014,CACB,147154207,14,OR
29614,20131231,,BRRGF,10971P306,19,ON
29614,20141231,2014,BRRGF,10971P306,19,ON
29616,20100930,2010,TFCO,899040109,14,WI
29616,20110930,2011,TFCO,899040109,14,WI
29616,20120930,2012,TFCO,899040109,14,WI
29616,20130930,2013,TFCO,899040109,14,WI
29621,20100731,2010,STCN,858098106,14,MA
29621,20110731,2011,STCN,858098106,14,MA
29621,20120731,2012,STCN,858098106,14,MA
29621,20130731,2013,STCN,858098106,14,MA
29621,20140731,2014,STCN,858098106,14,MA
29627,20100331,2009,MCZAF,556162105,19,CA
29627,20110331,2010,MCZAF,556162105,19,CA
29627,20120331,2011,MCZAF,556162105,19,CA
29627,20130331,2012,MCZAF,556162105,19,CA
29627,20140331,2013,MCZAF,556162105,19,CA
29630,20150131,2014,APPD,03780P104,14,CA
29634,20100930,2010,WRLS.1,87970T208,14,IL
29634,20110930,2011,WRLS.1,87970T208,14,IL
29634,20120930,2012,WRLS.1,87970T208,14,IL
29647,20101231,2010,SFN.2,784153108,11,FL
29649,20101231,2010,MAA,59522J103,11,TN
29649,20101231,2010,MAA,59522J103,11,TN
29649,20111231,2011,MAA,59522J103,11,TN
29649,20111231,2011,MAA,59522J103,11,TN
29649,20121231,2012,MAA,59522J103,11,TN
29649,20121231,2012,MAA,59522J103,11,TN
29649,20131231,2013,MAA,59522J103,11,TN
29649,20131231,2013,MAA,59522J103,11,TN
29649,20141231,2014,MAA,59522J103,11,TN
29649,20141231,2014,MAA,59522J103,11,TN
29666,20140930,2014,INSE,45782N108,14,
29670,20141231,2014,METC,75134P303,14,KY
29675,20100930,2010,DWOG,243798105,19,AB
29675,20110930,2011,DWOG,243798105,19,AB
29675,20120930,2012,DWOG,243798105,19,AB
29675,20130930,2013,DWOG,243798105,19,AB
29675,20140930,2014,DWOG,243798105,19,AB
29684,20141231,2014,JNCE,481116101,14,MA
29692,20100731,2010,WEBC,947621207,19,OK
29692,20110731,2011,WEBC,947621207,19,OK
29692,20120731,2012,WEBC,947621207,19,OK
29692,20130731,2013,WEBC,947621207,19,OK
29692,20140731,2014,WEBC,947621207,19,OK
29696,20141231,2014,BBRX,10481L100,14,PA
29698,20100430,2009,SGMA,82661L101,14,IL
29698,20110430,2010,SGMA,82661L101,14,IL
29698,20120430,2011,SGMA,82661L101,14,IL
29698,20130430,2012,SGMA,82661L101,14,IL
29698,20140430,2013,SGMA,82661L101,14,IL
29705,20100430,2009,DAKT,234264109,14,SD
29705,20110430,2010,DAKT,234264109,14,SD
29705,20120430,2011,DAKT,234264109,14,SD
29705,20130430,2012,DAKT,234264109,14,SD
29705,20140430,2013,DAKT,234264109,14,SD
29708,20101231,2010,IFLI.1,44999P931,13,FL
29709,20100331,2009,SNIC,835460106,14,CA
29710,20101231,2010,HNT,42222G108,11,CA
29710,20101231,2010,HNT,42222G108,11,CA
29710,20111231,2011,HNT,42222G108,11,CA
29710,20111231,2011,HNT,42222G108,11,CA
29710,20121231,2012,HNT,42222G108,11,CA
29710,20121231,2012,HNT,42222G108,11,CA
29710,20131231,2013,HNT,42222G108,11,CA
29710,20131231,2013,HNT,42222G108,11,CA
29710,20141231,2014,HNT,42222G108,11,CA
29710,20141231,2014,HNT,42222G108,11,CA
29714,20100630,2010,ATXMF,00756J104,19,ON
29714,20110630,2011,ATXMF,00756J104,19,ON
29714,20120630,2012,ATXMF,00756J104,19,ON
29714,20130630,2013,ATXMF,00756J104,19,ON
29714,20140630,2014,ATXMF,00756J104,19,ON
29718,20141231,2014,OBSV,H5861P103,14,
29722,20101231,2010,DSPG,23332B106,14,CA
29722,20111231,2011,DSPG,23332B106,14,CA
29722,20121231,2012,DSPG,23332B106,14,CA
29722,20131231,2013,DSPG,23332B106,14,CA
29722,20141231,2014,DSPG,23332B106,14,CA
29724,20101231,2010,IFN,454089103,11,
29724,20111231,2011,IFN,454089103,11,
29724,20121231,2012,IFN,454089103,11,
29724,20131231,2013,IFN,454089103,11,
29724,20141231,2014,IFN,454089103,11,
29729,20100630,2010,NTII,64124W304,19,CA
29733,20101231,2010,MLM,573284106,11,NC
29733,20111231,2011,MLM,573284106,11,NC
29733,20121231,2012,MLM,573284106,11,NC
29733,20131231,2013,MLM,573284106,11,NC
29733,20141231,2014,MLM,573284106,11,NC
29734,20101231,2010,MINI,60740F105,14,AZ
29734,20111231,2011,MINI,60740F105,14,AZ
29734,20121231,2012,MINI,60740F105,14,AZ
29734,20131231,2013,MINI,60740F105,14,AZ
29734,20141231,2014,MINI,60740F105,14,AZ
29736,20101231,2010,TSCO,892356106,14,TN
29736,20111231,2011,TSCO,892356106,14,TN
29736,20121231,2012,TSCO,892356106,14,TN
29736,20131231,2013,TSCO,892356106,14,TN
29736,20141231,2014,TSCO,892356106,14,TN
29742,20101031,2010,IMS.3,46132T100,11,NY
29742,20111031,2011,IMS.3,46132T100,11,NY
29743,20101031,2010,ICS,46130W105,11,NY
29743,20111031,2011,ICS,46130W105,11,NY
29744,20101231,2010,IIF,61745C105,11,NY
29744,20111231,2011,IIF,61745C105,11,NY
29744,20121231,2012,IIF,61745C105,11,NY
29744,20131231,2013,IIF,61745C105,11,NY
29744,20141231,2014,IIF,61745C105,11,NY
29746,20101231,2010,LMSC,53803W206,19,PA
29746,20111231,2011,LMSC,53803W206,19,PA
29746,20121231,2012,LMSC,53803W206,19,PA
29751,20101231,2010,ALB,12653101,11,NC
29751,20111231,2011,ALB,12653101,11,NC
29751,20121231,2012,ALB,12653101,11,NC
29751,20131231,2013,ALB,12653101,11,NC
29751,20141231,2014,ALB,12653101,11,NC
29752,20100331,2009,ACPQF,00653D101,19,ON
29752,20110331,2010,ACPQF,00653D101,19,ON
29752,20120331,2011,ACPQF,00653D101,19,ON
29752,20130331,2012,ACPQF,00653D101,19,ON
29752,20140331,2013,ACPQF,00653D101,19,ON
29755,20100930,2010,BZH,07556Q881,11,GA
29755,20110930,2011,BZH,07556Q881,11,GA
29755,20120930,2012,BZH,07556Q881,11,GA
29755,20130930,2013,BZH,07556Q881,11,GA
29755,20140930,2014,BZH,07556Q881,11,GA
29758,20141231,2014,TRWRF,891069106,19,BC
29759,20100630,2010,BNHLF,87953B109,19,QC
29759,20110630,2011,BNHLF,87953B109,19,QC
29759,20120630,2012,BNHLF,87953B109,19,QC
29759,20130630,2013,BNHLF,87953B109,19,QC
29759,20140630,2014,BNHLF,87953B109,19,QC
29760,20141231,2014,KRP,49435R102,11,TX
29762,20101231,2010,ARTX,42682203,14,MI
29762,20111231,2011,ARTX,42682203,14,MI
29762,20121231,2012,ARTX,42682203,14,MI
29762,20131231,2013,ARTX,42682203,14,MI
29762,20141231,2014,ARTX,42682203,14,MI
29769,20101231,2010,PBEGF,89156L108,19,AB
29769,20111231,2011,PBEGF,89156L108,19,AB
29769,20121231,2012,PBEGF,89156L108,19,AB
29769,20131231,2013,PBEGF,89156L108,19,AB
29769,20141231,2014,PBEGF,89156L108,19,AB
29778,20101130,2010,DGF,245916101,11,PA
29789,20101231,2010,ARCAY,3.92E+110,19,
29789,20111231,2011,ARCAY,3.92E+110,19,
29789,20121231,2012,ARCAY,3.92E+110,19,
29789,20131231,2013,ARCAY,3.92E+110,19,
29789,20141231,2014,ARCAY,3.92E+110,19,
29791,20100331,2009,QLGC,747277101,14,CA
29791,20110331,2010,QLGC,747277101,14,CA
29791,20120331,2011,QLGC,747277101,14,CA
29791,20130331,2012,QLGC,747277101,14,CA
29791,20140331,2013,QLGC,747277101,14,CA
29804,20101231,2010,IVZ,G491BT108,11,GA
29804,20101231,2010,IVZ,G491BT108,11,GA
29804,20111231,2011,IVZ,G491BT108,11,GA
29804,20111231,2011,IVZ,G491BT108,11,GA
29804,20121231,2012,IVZ,G491BT108,11,GA
29804,20121231,2012,IVZ,G491BT108,11,GA
29804,20131231,2013,IVZ,G491BT108,11,GA
29804,20131231,2013,IVZ,G491BT108,11,GA
29804,20141231,2014,IVZ,G491BT108,11,GA
29804,20141231,2014,IVZ,G491BT108,11,GA
29816,20100331,2009,GRVE,398845107,19,MN
29816,20110331,2010,GRVE,398845107,19,MN
29816,20120331,2011,GRVE,398845107,19,MN
29816,20130331,2012,GRVE,398845107,19,MN
29816,20140331,2013,GRVE,398845107,19,MN
29819,20131231,2013,BIVV,9.08E+103,14,MA
29819,20141231,2014,BIVV,9.08E+103,14,MA
29829,20100630,2010,PHC.3,693315103,12,MA
29829,20110630,2011,PHC.3,693315103,12,MA
29830,20100930,2010,WRK,96145D105,11,GA
29830,20110930,2011,WRK,96145D105,11,GA
29830,20120930,2012,WRK,96145D105,11,GA
29830,20130930,2013,WRK,96145D105,11,GA
29830,20140930,2014,WRK,96145D105,11,GA
29835,20141231,2014,FBM,350392106,11,CA
29837,20101231,2010,BCRX,09058V103,14,NC
29837,20111231,2011,BCRX,09058V103,14,NC
29837,20121231,2012,BCRX,09058V103,14,NC
29837,20131231,2013,BCRX,09058V103,14,NC
29837,20141231,2014,BCRX,09058V103,14,NC
29850,20101231,2010,TV,40049J206,11,
29850,20111231,2011,TV,40049J206,11,
29850,20121231,2012,TV,40049J206,11,
29850,20131231,2013,TV,40049J206,11,
29850,20141231,2014,TV,40049J206,11,
29855,20101231,2010,FMNB,309627107,14,OH
29855,20101231,2010,FMNB,309627107,14,OH
29855,20111231,2011,FMNB,309627107,14,OH
29855,20111231,2011,FMNB,309627107,14,OH
29855,20121231,2012,FMNB,309627107,14,OH
29855,20121231,2012,FMNB,309627107,14,OH
29855,20131231,2013,FMNB,309627107,14,OH
29855,20131231,2013,FMNB,309627107,14,OH
29855,20141231,2014,FMNB,309627107,14,OH
29855,20141231,2014,FMNB,309627107,14,OH
29868,20101231,2010,MAC,554382101,11,CA
29868,20101231,2010,MAC,554382101,11,CA
29868,20111231,2011,MAC,554382101,11,CA
29868,20111231,2011,MAC,554382101,11,CA
29868,20121231,2012,MAC,554382101,11,CA
29868,20121231,2012,MAC,554382101,11,CA
29868,20131231,2013,MAC,554382101,11,CA
29868,20131231,2013,MAC,554382101,11,CA
29868,20141231,2014,MAC,554382101,11,CA
29868,20141231,2014,MAC,554382101,11,CA
29870,20101231,2010,ZEUS,68162K106,14,OH
29870,20111231,2011,ZEUS,68162K106,14,OH
29870,20121231,2012,ZEUS,68162K106,14,OH
29870,20131231,2013,ZEUS,68162K106,14,OH
29870,20141231,2014,ZEUS,68162K106,14,OH
29875,20101231,2010,AVB,53484101,11,VA
29875,20101231,2010,AVB,53484101,11,VA
29875,20111231,2011,AVB,53484101,11,VA
29875,20111231,2011,AVB,53484101,11,VA
29875,20121231,2012,AVB,53484101,11,VA
29875,20121231,2012,AVB,53484101,11,VA
29875,20131231,2013,AVB,53484101,11,VA
29875,20131231,2013,AVB,53484101,11,VA
29875,20141231,2014,AVB,53484101,11,VA
29875,20141231,2014,AVB,53484101,11,VA
29887,20100630,2010,TW,891894107,14,VA
29887,20110630,2011,TW,891894107,14,VA
29887,20120630,2012,TW,891894107,14,VA
29887,20130630,2013,TW,891894107,14,VA
29887,20140630,2014,TW,891894107,14,VA
29894,20101231,2010,NNBR,629337106,14,NC
29894,20111231,2011,NNBR,629337106,14,NC
29894,20121231,2012,NNBR,629337106,14,NC
29894,20131231,2013,NNBR,629337106,14,NC
29894,20141231,2014,NNBR,629337106,14,NC
29900,20101231,2010,CBRI,12601V109,19,CO
29900,20111231,2011,CBRI,12601V109,19,CO
29900,20121231,2012,CBRI,12601V109,19,CO
29900,20131231,2013,CBRI,12601V109,19,CO
29900,20141231,2014,CBRI,12601V109,19,CO
29901,20100731,2010,CPRT,217204106,14,TX
29901,20110731,2011,CPRT,217204106,14,TX
29901,20120731,2012,CPRT,217204106,14,TX
29901,20130731,2013,CPRT,217204106,14,TX
29901,20140731,2014,CPRT,217204106,14,TX
29910,20100630,2010,SCSC,806037107,14,SC
29910,20110630,2011,SCSC,806037107,14,SC
29910,20120630,2012,SCSC,806037107,14,SC
29910,20130630,2013,SCSC,806037107,14,SC
29910,20140630,2014,SCSC,806037107,14,SC
29912,20100131,2009,RCS,72200X104,11,CA
29912,20110131,2010,RCS,72200X104,11,CA
29912,20120131,2011,RCS,72200X104,11,CA
29912,20130131,2012,RCS,72200X104,11,CA
29912,20140131,2013,RCS,72200X104,11,CA
29912,20150131,2014,RCS,72200X104,11,CA
29914,20141231,2014,LPTX,52187K101,14,MA
29917,20141231,2014,CEFC,202216107,19,MI
29917,20141231,2014,CEFC,202216107,19,MI
29921,20101231,2010,RVLT,76155G206,14,CT
29921,20111231,2011,RVLT,76155G206,14,CT
29921,20121231,2012,RVLT,76155G206,14,CT
29921,20131231,2013,RVLT,76155G206,14,CT
29921,20141231,2014,RVLT,76155G206,14,CT
29930,20100331,2009,MPAA,620071100,14,CA
29930,20110331,2010,MPAA,620071100,14,CA
29930,20120331,2011,MPAA,620071100,14,CA
29930,20130331,2012,MPAA,620071100,14,CA
29930,20140331,2013,MPAA,620071100,14,CA
29942,20100930,2010,RAH,751028101,11,IL
29942,20110930,2011,RAH,751028101,11,IL
29942,20120930,2012,RAH,751028101,11,IL
29944,20101231,2010,BMBN,8.16E+210,19,VA
29944,20101231,2010,BMBN,8.16E+210,19,VA
29944,20111231,2011,BMBN,8.16E+210,19,VA
29944,20111231,2011,BMBN,8.16E+210,19,VA
29944,20121231,2012,BMBN,8.16E+210,19,VA
29944,20121231,2012,BMBN,8.16E+210,19,VA
29944,20131231,2013,BMBN,8.16E+210,19,VA
29944,20131231,2013,BMBN,8.16E+210,19,VA
29944,20141231,2014,BMBN,8.16E+210,19,VA
29944,20141231,2014,BMBN,8.16E+210,19,VA
29946,20101231,2010,LARK,51504L107,14,KS
29946,20101231,2010,LARK,51504L107,14,KS
29946,20111231,2011,LARK,51504L107,14,KS
29946,20111231,2011,LARK,51504L107,14,KS
29946,20121231,2012,LARK,51504L107,14,KS
29946,20121231,2012,LARK,51504L107,14,KS
29946,20131231,2013,LARK,51504L107,14,KS
29946,20131231,2013,LARK,51504L107,14,KS
29946,20141231,2014,LARK,51504L107,14,KS
29946,20141231,2014,LARK,51504L107,14,KS
29951,20100930,2010,BIIAF,119918100,19,MB
29951,20110930,2011,BIIAF,119918100,19,MB
29951,20120930,2012,BIIAF,119918100,19,MB
29951,20130930,2013,BIIAF,119918100,19,MB
29951,20140930,2014,BIIAF,119918100,19,MB
29955,20101231,2010,BHC,71734107,11,QC
29955,20111231,2011,BHC,71734107,11,QC
29955,20121231,2012,BHC,71734107,11,QC
29955,20131231,2013,BHC,71734107,11,QC
29955,20141231,2014,BHC,71734107,11,QC
29962,20101031,2010,LMNR,532746104,14,CA
29962,20111031,2011,LMNR,532746104,14,CA
29962,20121031,2012,LMNR,532746104,14,CA
29962,20131031,2013,LMNR,532746104,14,CA
29962,20141031,2014,LMNR,532746104,14,CA
29964,20101231,2010,GPIC,36467A107,14,NV
29964,20111231,2011,GPIC,36467A107,14,NV
29964,20121231,2012,GPIC,36467A107,14,NV
29964,20131231,2013,GPIC,36467A107,14,NV
29964,20141231,2014,GPIC,36467A107,14,NV
29968,20101231,2010,AKS,1547108,11,OH
29968,20111231,2011,AKS,1547108,11,OH
29968,20121231,2012,AKS,1547108,11,OH
29968,20131231,2013,AKS,1547108,11,OH
29968,20141231,2014,AKS,1547108,11,OH
29984,20101231,2010,PLD,74340W103,11,CA
29984,20101231,2010,PLD,74340W103,11,CA
29984,20111231,2011,PLD,74340W103,11,CA
29984,20111231,2011,PLD,74340W103,11,CA
29984,20121231,2012,PLD,74340W103,11,CA
29984,20121231,2012,PLD,74340W103,11,CA
29984,20131231,2013,PLD,74340W103,11,CA
29984,20131231,2013,PLD,74340W103,11,CA
29984,20141231,2014,PLD,74340W103,11,CA
29984,20141231,2014,PLD,74340W103,11,CA
29985,20101231,2010,STN,85472N109,11,AB
29985,20111231,2011,STN,85472N109,11,AB
29985,20121231,2012,STN,85472N109,11,AB
29985,20131231,2013,STN,85472N109,11,AB
29985,20141231,2014,STN,85472N109,11,AB
29994,20101231,2010,FMBH,320866106,14,IL
29994,20101231,2010,FMBH,320866106,14,IL
29994,20111231,2011,FMBH,320866106,14,IL
29994,20111231,2011,FMBH,320866106,14,IL
29994,20121231,2012,FMBH,320866106,14,IL
29994,20121231,2012,FMBH,320866106,14,IL
29994,20131231,2013,FMBH,320866106,14,IL
29994,20131231,2013,FMBH,320866106,14,IL
29994,20141231,2014,FMBH,320866106,14,IL
29994,20141231,2014,FMBH,320866106,14,IL
29997,20100630,2010,SPORQ,84917J104,19,CO
29997,20110630,2011,SPORQ,84917J104,19,CO
29997,20120630,2012,SPORQ,84917J104,19,CO
29997,20130630,2013,SPORQ,84917J104,19,CO
30002,20101231,2010,CWFNF,136914108,19,ON
30002,20111231,2011,CWFNF,136914108,19,ON
30002,20121231,2012,CWFNF,136914108,19,ON
30002,20131231,2013,CWFNF,136914108,19,ON
30002,20141231,2014,CWFNF,136914108,19,ON
30004,20141231,2014,INVH,46187W107,11,TX
30006,20101231,2010,CELL,109473405,14,IN
30006,20111231,2011,CELL,109473405,14,IN
30007,20101231,2010,VVUS,928551308,14,CA
30007,20111231,2011,VVUS,928551308,14,CA
30007,20121231,2012,VVUS,928551308,14,CA
30007,20131231,2013,VVUS,928551308,14,CA
30007,20141231,2014,VVUS,928551308,14,CA
30010,20131231,2013,FRHHF,35805P107,19,ON
30010,20141231,2014,FRHHF,35805P107,19,ON
30016,20101231,2010,BOOT.1,505688101,14,OR
30016,20111231,2011,BOOT.1,505688101,14,OR
30024,20101231,2010,MIICF,L6388F110,19,
30024,20111231,2011,MIICF,L6388F110,19,
30024,20121231,2012,MIICF,L6388F110,19,
30024,20131231,2013,MIICF,L6388F110,19,
30024,20141231,2014,MIICF,L6388F110,19,
30029,20101231,2010,NMRX,67053A102,14,GA
30029,20111231,2011,NMRX,67053A102,14,GA
30029,20121231,2012,NMRX,67053A102,14,GA
30029,20131231,2013,NMRX,67053A102,14,GA
30029,20141231,2014,NMRX,67053A102,14,GA
30030,20101231,2010,SILC,M84116108,14,
30030,20111231,2011,SILC,M84116108,14,
30030,20121231,2012,SILC,M84116108,14,
30030,20131231,2013,SILC,M84116108,14,
30030,20141231,2014,SILC,M84116108,14,
30032,20100331,2009,EXP,26969P108,11,TX
30032,20110331,2010,EXP,26969P108,11,TX
30032,20120331,2011,EXP,26969P108,11,TX
30032,20130331,2012,EXP,26969P108,11,TX
30032,20140331,2013,EXP,26969P108,11,TX
30055,20100630,2010,SMBC,843380106,14,MO
30055,20100630,2010,SMBC,843380106,14,MO
30055,20110630,2011,SMBC,843380106,14,MO
30055,20110630,2011,SMBC,843380106,14,MO
30055,20120630,2012,SMBC,843380106,14,MO
30055,20120630,2012,SMBC,843380106,14,MO
30055,20130630,2013,SMBC,843380106,14,MO
30055,20130630,2013,SMBC,843380106,14,MO
30055,20140630,2014,SMBC,843380106,14,MO
30055,20140630,2014,SMBC,843380106,14,MO
30059,20100131,2009,AEO,2.55E+109,11,PA
30059,20110131,2010,AEO,2.55E+109,11,PA
30059,20120131,2011,AEO,2.55E+109,11,PA
30059,20130131,2012,AEO,2.55E+109,11,PA
30059,20140131,2013,AEO,2.55E+109,11,PA
30059,20150131,2014,AEO,2.55E+109,11,PA
30067,20101231,2010,ADC,8492100,11,MI
30067,20101231,2010,ADC,8492100,11,MI
30067,20111231,2011,ADC,8492100,11,MI
30067,20111231,2011,ADC,8492100,11,MI
30067,20121231,2012,ADC,8492100,11,MI
30067,20121231,2012,ADC,8492100,11,MI
30067,20131231,2013,ADC,8492100,11,MI
30067,20131231,2013,ADC,8492100,11,MI
30067,20141231,2014,ADC,8492100,11,MI
30067,20141231,2014,ADC,8492100,11,MI
30075,20101231,2010,VET,923725105,11,AB
30075,20111231,2011,VET,923725105,11,AB
30075,20121231,2012,VET,923725105,11,AB
30075,20131231,2013,VET,923725105,11,AB
30075,20141231,2014,VET,923725105,11,AB
30076,20120331,2011,HLNE,407497106,14,PA
30076,20130331,2012,HLNE,407497106,14,PA
30076,20140331,2013,HLNE,407497106,14,PA
30082,20101231,2010,DNBF,233237106,14,PA
30082,20101231,2010,DNBF,233237106,14,PA
30082,20111231,2011,DNBF,233237106,14,PA
30082,20111231,2011,DNBF,233237106,14,PA
30082,20121231,2012,DNBF,233237106,14,PA
30082,20121231,2012,DNBF,233237106,14,PA
30082,20131231,2013,DNBF,233237106,14,PA
30082,20131231,2013,DNBF,233237106,14,PA
30082,20141231,2014,DNBF,233237106,14,PA
30082,20141231,2014,DNBF,233237106,14,PA
30084,20100630,2010,DVOP.1,25599Y935,19,CA
30098,20101231,2010,GDI,36555P107,11,WI
30098,20111231,2011,GDI,36555P107,11,WI
30098,20121231,2012,GDI,36555P107,11,WI
30098,20131231,2013,GDI,36555P107,11,WI
30098,20141231,2014,GDI,36555P107,11,WI
30118,20101130,2010,KST,25160F109,11,NY
30118,20111130,2011,KST,25160F109,11,NY
30118,20121130,2012,KST,25160F109,11,NY
30118,20131130,2013,KST,25160F109,11,NY
30118,20141130,2014,KST,25160F109,11,NY
30137,20101231,2010,NKTR,640268108,14,CA
30137,20111231,2011,NKTR,640268108,14,CA
30137,20121231,2012,NKTR,640268108,14,CA
30137,20131231,2013,NKTR,640268108,14,CA
30137,20141231,2014,NKTR,640268108,14,CA
30138,20100131,2009,JOSB,480838101,14,MD
30138,20110131,2010,JOSB,480838101,14,MD
30138,20120131,2011,JOSB,480838101,14,MD
30138,20130131,2012,JOSB,480838101,14,MD
30138,20140131,2013,JOSB,480838101,14,MD
30140,20121231,2012,LYBC,552112104,19,NY
30140,20121231,2012,LYBC,552112104,19,NY
30140,20131231,2013,LYBC,552112104,19,NY
30140,20131231,2013,LYBC,552112104,19,NY
30140,20141231,2014,LYBC,552112104,19,NY
30140,20141231,2014,LYBC,552112104,19,NY
30146,20101231,2010,ITG,46145F105,11,NY
30146,20101231,2010,ITG,46145F105,11,NY
30146,20111231,2011,ITG,46145F105,11,NY
30146,20111231,2011,ITG,46145F105,11,NY
30146,20121231,2012,ITG,46145F105,11,NY
30146,20121231,2012,ITG,46145F105,11,NY
30146,20131231,2013,ITG,46145F105,11,NY
30146,20131231,2013,ITG,46145F105,11,NY
30146,20141231,2014,ITG,46145F105,11,NY
30146,20141231,2014,ITG,46145F105,11,NY
30161,20100331,2009,PSSI,69366A100,14,FL
30161,20110331,2010,PSSI,69366A100,14,FL
30161,20120331,2011,PSSI,69366A100,14,FL
30169,20101231,2010,ITXN,46048V108,19,NC
30169,20111231,2011,ITXN,46048V108,19,NC
30169,20121231,2012,ITXN,46048V108,19,NC
30169,20131231,2013,ITXN,46048V108,19,NC
30169,20141231,2014,ITXN,46048V108,19,NC
30170,20100331,2009,FLEX,Y2573F102,14,
30170,20110331,2010,FLEX,Y2573F102,14,
30170,20120331,2011,FLEX,Y2573F102,14,
30170,20130331,2012,FLEX,Y2573F102,14,
30170,20140331,2013,FLEX,Y2573F102,14,
30175,20101231,2010,DVCR,255104101,14,TN
30175,20111231,2011,DVCR,255104101,14,TN
30175,20121231,2012,DVCR,255104101,14,TN
30175,20131231,2013,DVCR,255104101,14,TN
30175,20141231,2014,DVCR,255104101,14,TN
30185,20100331,2009,CPD,14075T107,12,NJ
30188,20100930,2010,PULB,745548107,14,MO
30188,20100930,2010,PULB,745548107,14,MO
30188,20110930,2011,PULB,745548107,14,MO
30188,20110930,2011,PULB,745548107,14,MO
30188,20120930,2012,PULB,745548107,14,MO
30188,20120930,2012,PULB,745548107,14,MO
30188,20130930,2013,PULB,745548107,14,MO
30188,20130930,2013,PULB,745548107,14,MO
