SIMS_LATITUDE,SIMS_LONGITUDE
35.217501,-90.019707
35.0434,-90.0136
35.125556,-89.983611
35.184167,-89.930278
35.27346,-89.961217
35.168894,-90.021537
35.378153,-89.83447
35.087222,-90.133611
35.188,-89.642
36.389722,-87.633333
36.534804,-82.517078
36.513971,-82.560968
36.513611,-82.533333
36.538762,-82.521565
36.541439,-82.424824
36.58211,-82.485742
36.525556,-82.273333
36.524722,-82.268056
36.528056,-82.268333
36.29756,-86.653137
36.453975,-86.564149
36.220922,-83.711283
36.228145,-83.709615
36.224024,-83.714841
35.951534,-87.137005
36.060833,-86.286261
29.51509,-98.620166
29.426944,-98.486389
29.445046,-98.406501
29.632058,-98.564936
29.587741,-98.312512
29.407295,-98.431251
29.275381,-98.311692
29.422183,-98.505381
33.425758,-94.070802
29.010841,-95.397744
29.520443,-95.392509
29.043759,-95.472946
30.3658,-103.6491
29.30265,-103.17781
25.892518,-97.49383
26.135173,-97.630039
26.069615,-97.1622
29.546244,-94.786969
33.142336,-96.824683
33.1324,-96.786419
33.147414,-96.825769
33.144662,-96.828809
31.833333,-104.809722
32.744981,-96.781883
32.916667,-96.768611
32.774262,-96.797686
32.778889,-96.873056
32.820061,-96.860117
32.919206,-96.808498
32.676451,-96.87206
32.769379,-96.546299
32.7106,-96.8033
33.219069,-97.196284
31.836575,-102.342037
31.870253,-102.334756
32.436944,-97.025
32.482083,-97.026899
32.473611,-97.0425
31.757654,-106.482922
31.785769,-106.323578
31.776944,-106.501667
31.768291,-106.50126
31.7338,-106.3721
31.765685,-106.455227
31.775942,-106.413177
31.67301,-106.28425
31.801944,-106.420556
31.758532,-106.501045
31.703846,-106.356022
31.746775,-106.402806
31.6675,-106.288
31.893913,-106.425827
31.813889,-106.463056
31.6869,-106.3228
29.962475,-96.745875
29.384444,-94.930833
29.385234,-94.93152
29.263319,-94.856568
29.39,-94.919444
32.378682,-94.711811
29.901036,-95.326137
29.802707,-95.125495
30.039524,-95.673951
29.854288,-95.128711
29.828086,-95.284096
29.834167,-95.489167
29.623889,-95.474167
29.695729,-95.499219
29.734231,-95.238469
29.770698,-95.031232
29.807415,-95.293622
29.615001,-95.018132
29.625556,-95.267222
29.723333,-95.635833
29.947554,-95.542821
29.706249,-95.26113
29.735129,-95.315583
29.716483,-95.20133
29.752778,-95.350278
29.718799,-95.259909
29.764788,-95.178538
29.761653,-95.081386
29.767997,-95.220582
29.733726,-95.257593
29.670025,-95.128508
29.613056,-95.173333
30.05846,-95.189751
29.672,-95.0647
29.583047,-95.015544
29.68436,-95.253598
32.668987,-94.167457
30.214616,-98.083347
26.309858,-98.183101
26.22621,-98.291069
32.442304,-97.803529
33.153088,-96.115572
30.669362,-104.024657
30.036422,-94.071061
29.897516,-93.991084
29.961124,-93.895928
29.982531,-93.952866
29.942798,-94.00077
29.893849,-93.979262
30.06607,-94.077383
29.922894,-93.909018
29.863957,-94.317802
29.728,-93.894
29.9425,-94.000556
29.867756,-93.951163
32.353595,-97.436742
32.564968,-96.317687
27.426981,-97.298692
33.590851,-101.847594
28.704607,-100.451156
30.350302,-95.425128
27.76534,-97.434262
27.832409,-97.55538
27.807544,-97.419258
27.804505,-97.431582
27.811817,-97.465703
27.803806,-97.413763
30.085263,-93.761341
30.194167,-93.866944
32.868773,-97.905931
35.209963,-101.83192
35.201592,-101.909275
32.936523,-96.459211
32.344008,-95.415752
32.987891,-97.477175
32.805818,-97.356568
32.759143,-97.342334
32.922474,-97.282088
32.693056,-97.248611
32.810833,-97.336944
32.98426,-97.063721
32.7392,-97.47033
32.656357,-97.088585
30.354436,-97.760255
30.483168,-97.872301
30.263208,-97.712883
30.4186,-97.6014
30.2632,-97.7131
30.3544,-97.7602
30.2322,-97.7444
30.3926,-97.7285
29.47083,-100.99777
28.83617,-97.00553
27.517449,-99.515219
27.501826,-99.502984
27.599444,-99.533333
33.863022,-98.571788
30.5326,-97.6849
41.492707,-112.018863
41.94595,-112.233179
41.731111,-111.8375
41.8594,-111.8952
41.63546,-111.86819
40.902967,-111.884467
41.041667,-112.2325
41.088611,-112.116389
40.216779,-110.182742
37.618383,-112.174368
40.646667,-111.849722
40.8075,-111.921111
40.741111,-111.888056
40.708611,-112.094722
40.736389,-112.210278
40.807778,-112.048056
40.736389,-111.872222
40.704444,-111.968611
40.517946,-112.023051
40.614733,-112.000267
38.45832,-109.82126
40.543309,-112.299618
40.943889,-112.563889
40.483598,-109.906796
40.253611,-111.663056
40.240278,-111.658889
40.341389,-111.713611
40.430278,-111.803889
40.136336,-111.660502
37.1983,-113.1506
38.302177,-111.293349
41.206321,-111.975524
41.219722,-111.969444
41.179722,-111.983056
41.303614,-111.987871
43.926516,-73.384638
43.867686,-73.356172
42.88759,-73.24984
43.148176,-73.126323
44.52839,-72.86884
44.480278,-73.214444
44.4762,-73.2106
43.608056,-72.982778
42.888889,-72.554167
38.8577,-77.05922
38.20087,-77.37742
36.70067,-80.87978
37.34438,-77.25925
37.43467,-77.45118
37.35748,-77.59355
38.45552,-78.0112
38.8941,-77.4652
38.74232,-77.07743
38.77335,-77.10468
38.83738,-77.16338
38.9326,-77.19822
38.47367,-77.76772
39.28102,-78.08157
39.131777,-78.199528
39.256638,-78.090222
37.60613,-77.2188
37.55652,-77.40027
37.67132,-77.5664
37.557966,-76.795317
39.02473,-77.48925
38.5231,-78.43471
38.66373,-78.50442
38.85287,-77.63462
37.28342,-79.88452
37.62668,-79.51257
38.47753,-78.81952
38.48123,-77.3704
38.93095,-78.19847
36.89117,-81.25423
38.810403,-77.04435
36.608,-82.1641
38.0325,-78.476944
38.30225,-77.48712
37.000983,-76.398633
37.332706,-79.215011
36.850278,-76.257778
36.85555,-76.30135
37.539444,-77.532778
37.5626,-77.465
37.273994,-79.999448
37.256111,-79.985
37.297167,-79.955733
37.291944,-80.056944
36.90118,-76.43808
36.66525,-76.73078
36.841883,-76.181233
39.18397,-78.16308
47.12,-118.3819
46.425416,-117.060445
46.21835,-119.204153
47.412222,-120.318333
47.83861,-120.023076
47.470563,-120.336931
47.600031,-120.659168
47.598863,-120.664702
48.008465,-122.972863
48.11697,-123.464555
48.133056,-123.464444
48.0975,-123.425556
48.006295,-122.973953
45.638611,-122.645833
45.616667,-122.516667
45.648333,-122.586944
45.661944,-122.651944
45.623889,-122.611944
45.8639,-122.410889
45.641683,-122.681233
46.531521,-118.216671
46.119444,-122.945833
46.139444,-122.961944
46.5754,-119.0021
47.1303,-119.2737
47.20637,-124.1722
46.97228,-123.83173
48.12919,-122.77897
47.5525,-122.064722
47.49022,-121.77278
47.6325,-122.142778
47.1411,-121.9379
47.755,-122.2806
47.795,-122.129444
47.545556,-122.322222
47.61311,-122.20161
47.685833,-122.251667
47.6153,-122.33
47.55975,-122.338265
47.611667,-122.3375
47.568236,-122.308628
47.661944,-122.312778
47.53091,-122.3208
47.386111,-122.230278
47.210833,-122.057222
46.99364,-120.545
47.399815,-121.427096
45.666204,-121.000708
45.749818,-121.401159
46.624347,-121.386869
47.227833,-123.114564
48.36451,-120.121113
48.47724,-120.19057
48.387531,-119.928671
46.7841,-121.740367
47.1864,-122.4517
47.2656,-122.3858
47.249167,-122.436389
46.843056,-122.3175
46.75838,-122.12429
47.304444,-122.412
47.14,-122.3003
47.211,-122.357
48.539444,-121.446944
48.4102,-122.3376
48.460101,-122.51911
48.394144,-122.499203
48.5331,-122.1014
45.57,-122.2
45.648384,-121.943105
47.8064,-122.3167
47.823108,-122.310242
48.054315,-122.171529
47.41645,-117.52997
47.660743,-117.358121
47.669444,-117.395278
47.82728,-117.27422
47.69978,-117.42635
47.653889,-117.416944
47.695447,-117.370303
47.799851,-117.801091
47.665122,-117.429093
47.6822,-117.3048
48.544722,-117.903611
46.936389,-122.610833
47.029396,-122.821548
46.05881,-118.35147
46.199901,-119.008329
48.95074,-122.55441
48.76278,-122.44028
48.73142,-121.065815
46.72447,-117.18014
46.8153,-117.8739
47.23136,-117.36856
46.319467,-119.998524
46.598056,-120.499167
46.602778,-120.504167
39.448006,-77.964125
40.341023,-80.596635
40.389655,-80.586235
40.394583,-80.612017
38.424133,-82.4259
37.908533,-80.632633
40.529021,-80.576067
40.460138,-80.576567
40.61572,-80.56
40.427372,-80.592318
40.618353,-80.540616
40.421539,-80.580717
39.278117,-80.34225
38.3456,-81.628317
38.448833,-81.684717
38.366183,-81.693717
39.481483,-80.134667
39.915961,-80.733858
37.26732,-81.235857
39.649367,-79.920867
39.648333,-79.957778
40.114876,-80.700972
37.807767,-81.197433
37.773056,-80.706667
39.105336,-79.425851
38.390278,-82.585833
38.380278,-82.583889
38.372222,-82.588889
39.323533,-81.552367
46.602,-90.656
44.50729,-87.99344
44.523611,-88.001111
44.53098,-87.90799
44.523481,-88.005559
44.527021,-88.003732
43.3156,-89.1089
43.100838,-89.357298
43.0733,-89.4358
43.093,-89.34005
43.435,-88.527778
43.48333,-88.53333
45.237,-86.993
46.728889,-92.118889
46.731389,-92.120556
46.725994,-92.07118
46.676111,-92.037778
46.730278,-92.079722
46.729722,-92.115
46.739444,-92.102778
46.7375,-92.099444
46.733216,-92.12335
46.74495,-92.101133
44.819167,-91.488611
45.794997,-88.400045
43.687402,-88.422045
45.563,-88.8088
42.693,-90.698
43.002,-88.81864
42.504722,-87.8093
42.597,-88.017
42.586,-88.042
44.44312,-87.50524
43.7775,-91.2269
44.138619,-87.6161
44.70735,-89.77183
43.016667,-87.933333
42.915,-87.979167
43.060975,-87.913504
43.075,-87.884
43.02641,-87.91111
43.092778,-88.005556
42.955,-87.934167
43.016944,-87.918056
43.181,-87.9
43.041,-87.925
45.678052,-89.632311
45.64505,-89.41848
44.30738,-88.395134
43.343,-87.92
43.49806,-87.81
42.713897,-87.798634
42.50908,-89.06281
45.124437,-92.662696
43.4351,-89.6797
43.679,-87.716
43.7478,-87.7772
45.2066,-90.5972
43.70222,-90.5683
46.052,-89.653
42.580009,-88.499046
43.327222,-88.220278
43.003889,-88.231944
43.020075,-88.21507
42.85,-88.071667
42.841389,-88.078889
43.018772,-88.224646
44.35288,-89.05083
41.311586,-105.591725
41.270005,-105.593326
41.273612,-105.604167
44.941111,-105.837778
43.757764,-105.491397
44.6522,-105.2903
44.146964,-105.529994
44.135494,-105.424636
44.394392,-105.530356
44.423218,-105.472501
44.277172,-105.375628
43.531065,-105.220893
43.516621,-105.260338
43.611389,-105.220556
43.702176,-105.199227
43.676944,-105.235833
44.35667,-105.42417
44.058743,-105.422311
44.450602,-105.573331
44.032206,-105.321225
44.112949,-105.310915
43.978352,-105.350011
43.6483,-105.2133
44.097074,-105.343164
44.070153,-105.469895
43.69639,-105.22694
44.400094,-105.451218
44.390833,-105.468889
44.465968,-105.551745
44.337617,-105.494116
44.32975,-105.4016
44.366861,-105.535377
43.6233,-105.2133
44.152375,-105.323752
43.565278,-105.317778
43.7475,-105.316667
43.609034,-105.207519
43.770917,-105.318882
44.288005,-105.517022
43.426621,-105.386453
43.041667,-105.847222
43.46096,-105.331263
43.474688,-105.310319
43.446315,-105.335682
42.841049,-108.736277
42.994444,-108.370278
44.144167,-106.108889
44.208889,-106.228889
44.33344,-106.957181
41.139976,-104.817801
41.6914,-110.6092
41.7733,-110.6297
41.7183,-110.5997
41.591667,-110.629163
42.851064,-106.325088
44.532426,-109.072975
44.744723,-109.382366
42.112266,-104.86819
44.797161,-106.949853
44.815142,-106.955933
44.805494,-106.976243
44.933611,-106.847222
44.930556,-106.847222
44.653632,-106.131264
42.928333,-109.788056
42.43647,-109.6959
42.719,-109.753
42.7907,-110.0551
42.870531,-109.860957
42.974831,-109.758655
41.591613,-109.220722
41.645774,-109.928801
41.585776,-109.769906
41.596054,-109.739627
41.603832,-109.754628
41.72967,-108.766266
41.716053,-109.712128
41.492833,-109.774241
41.5023,-109.7675
41.741013,-108.770861
41.7139,-108.7472
41.579672,-108.616536
41.49278,-108.72889
41.685233,-109.879423
41.626886,-109.789629
41.74972,-108.67028
41.6239,-108.6144
41.5778,-108.6158
41.736873,-109.639316
41.735735,-108.790862
41.621331,-109.834909
43.480833,-110.765278
44.56536,-110.40034
44.457778,-110.829167
44.565217,-110.400996
43.873056,-104.191944
43.84539,-104.20512
18.175378,-66.725988
18.433431,-66.58141
18.436764,-66.58002
18.413702,-66.132239
18.417315,-66.150293
18.404167,-66.165278
18.39982,-66.171125
18.233331,-66.036474
18.403611,-65.966667
18.431208,-66.141683
18.440774,-66.126531
18.450532,-66.148501
18.383983,-65.618888
17.957894,-66.165016
17.967638,-66.187471
18.045111,-66.802253
18.425652,-66.115846
18.440095,-66.11446
18.15344,-65.828617
18.440833,-66.497778
18.432778,-66.486667
18.209722,-67.146389
18.009558,-66.627249
18.363152,-65.855006
17.963756,-66.254208
18.449814,-66.05251
18.401944,-66.046389
18.418889,-66.0875
18.46676,-66.112793
18.449859,-66.073426
17.706944,-64.780556
17.710278,-64.793889
17.719167,-64.775
17.714444,-64.785278
17.7225,-64.776667
17.734444,-64.783333
17.741667,-64.751944
18.336389,-64.796389
18.343611,-64.931389
18.338611,-64.970556
18.345278,-64.923333
32.525,-116.985
32.525833,-117.0375
32.498333,-116.976667
32.343333,-117.054722
32.5,-117.116667
32.615278,-115.388056
32.570833,-115.350833
32.629167,-115.446944
32.633611,-115.504167
32.5825,-115.578056
32.518889,-117.011944
32.575,-116.618333
32.570278,-115.448611
31.731389,-106.428889
31.638056,-106.443056
31.689722,-106.4597
31.7355,-106.4597
31.7122,-106.3953
31.325833,-110.945278
31.3283,-109.5472
44.874774,-66.95619
49.145602,-103.091252
49.135138,-102.984855
